,valence,energy,acousticness,song_name,mood
5138,-0.032000000000000084,-0.08500000000000002,0.0301,Glock Talk,Tired
13304,-0.044999999999999984,-0.257,0.94,Uit elkaar,Tired
13461,-0.179,-0.314,0.868,July,Tired
16720,-0.12200000000000011,-0.265,0.62,Jungle,Tired
20412,-0.063,-0.14500000000000002,0.76,LIKE I WANT YOU,Tired
13355,-0.11599999999999999,-0.248,0.904,Piece by Piece - Idol Version,Tired
6975,-0.007000000000000006,-0.07800000000000001,0.0319,TROLLZ (with Nicki Minaj),Tired
12769,-0.07900000000000001,-0.139,0.604,Miserable At Best,Tired
16987,-0.028000000000000025,-0.1610000000000001,0.747,Love Me Right,Tired
5335,-0.08100000000000002,-0.22899999999999998,0.0643,ACT,Tired
19617,-0.14600000000000002,-0.4721,0.973,Dead Inside (Interlude),Tired
1215,-0.016000000000000014,-0.238,0.777,I dont care anymore,Tired
17915,-0.019000000000000017,-0.176,0.0125,You,Tired
14494,-0.07700000000000001,-0.15799999999999997,0.073,REEL IT IN,Tired
16251,-0.0520000000000001,-0.09600000000000009,0.377,Southside,Tired
20347,-0.044999999999999984,-0.12,0.0316,Butter,Tired
13910,-0.014000000000000012,-0.16999999999999998,0.8540000000000001,Hands Down,Tired
17101,-0.016000000000000014,-0.03600000000000009,0.526,Slide (with Gunna),Tired
16870,-0.0470000000000001,-0.14500000000000002,0.831,Love Songs - Bonus,Tired
1043,-0.027000000000000024,-0.066,0.53,Fee Fi Fo Fum,Tired
19656,-0.03600000000000009,-0.063,0.0438,Numb,Tired
692,-0.1670000000000001,-0.364,0.87,lose,Tired
9172,-0.064,-0.15899999999999997,0.481,Alone,Tired
16658,-0.07400000000000001,-0.137,0.853,We Find Love,Tired
16785,-0.04799999999999999,-0.1120000000000001,0.782,Ivy,Tired
20225,-0.03700000000000009,-0.08400000000000002,0.312,Everything We Need,Tired
17938,-0.08100000000000002,-0.16499999999999998,0.626,Deep,Tired
17458,-0.007000000000000006,-0.04200000000000009,0.266,Jet Lag (feat. Young Scooter),Tired
7860,-0.03700000000000009,-0.136,0.149,MIDDLE CHILD,Tired
13428,-0.08300000000000002,-0.15999999999999998,0.82,Superhero,Tired
19620,-0.21999999999999997,-0.4721,0.8590000000000001,Orlando,Tired
16611,-0.13,-0.316,0.866,Goodbyes,Tired
16608,-0.07300000000000001,-0.185,0.916,First Fuck,Tired
13244,-0.129,-0.372,0.963,Lost Boy,Tired
13495,-0.03899999999999998,-0.398,0.94,Dear Boys,Tired
17295,-0.013000000000000012,-0.09100000000000003,0.301,Dead Kitties Make Me So Depressed,Tired
20223,-0.09399999999999997,-0.20900000000000002,0.873,Closed On Sunday,Tired
5282,-0.01200000000000001,-0.0520000000000001,0.81,GOSHA,Tired
17114,-0.046000000000000096,-0.1660000000000001,0.546,Get Away,Tired
11641,-0.02400000000000002,-0.09300000000000003,0.00303,RampartRange,Tired
4651,-0.01200000000000001,-0.0520000000000001,0.81,GOSHA,Tired
7198,-0.025000000000000022,-0.126,0.0937,Wulf Wood,Tired
605,-0.009000000000000008,-0.05099999999999999,0.225,ANXIOUS,Tired
20169,-0.033999999999999975,-0.21300000000000002,0.6,Coke & Henny Pt. 2,Tired
4787,-0.014000000000000012,-0.202,0.0566,BLACKOUT,Tired
13435,-0.15200000000000002,-0.34299999999999997,0.887,Don't Watch Me Cry,Tired
13343,-0.182,-0.351,0.8440000000000001,La Vie En Rose,Tired
20400,-0.131,-0.305,0.789,Leray,Tired
13325,-0.253,-0.4515,0.947,Can't Help Falling in Love,Tired
4218,-0.064,-0.2260000000000001,0.0367,Vvs on My Neck I Splashinn,Tired
1014,-0.10899999999999999,-0.29300000000000004,0.821,we all die alone,Tired
16754,-0.14600000000000002,-0.327,0.899,Body Ain't Me,Tired
13273,-0.02400000000000002,-0.128,0.64,Too Good At Goodbyes,Tired
14767,-0.010000000000000009,-0.137,0.0102,Forrest Gump (feat. ABG Neal),Tired
16760,-0.08100000000000002,-0.16499999999999998,0.626,Deep,Tired
13320,-0.10100000000000009,-0.27600000000000013,0.948,Homesick,Tired
6450,-0.09100000000000003,-0.1670000000000001,0.867,Cutie,Tired
822,-0.013000000000000012,-0.10899999999999999,0.7659999999999999,For X and Peep,Tired
13404,-0.020000000000000018,-0.15999999999999998,0.797,Too Good at Goodbyes,Tired
13334,-0.11299999999999999,-0.21999999999999997,0.932,When I Was Your Man,Tired
20580,-0.008000000000000007,-0.21800000000000003,0.17,On Ill,Tired
7806,-0.04999999999999999,-0.15600000000000003,0.1119999999999999,Notice Me,Tired
17142,-0.11599999999999999,-0.201,0.3829999999999999,End,Tired
8779,-0.029000000000000026,-0.135,0.433,Psycho!,Tired
19751,-0.181,-0.356,0.237,Jamie's Sin,Tired
13093,-0.016000000000000014,-0.09899999999999998,0.3929999999999999,Walk Through Hell,Tired
16650,-0.057000000000000106,-0.09999999999999998,0.106,Impatient,Tired
852,-0.0030000000000000027,-0.15899999999999997,0.627,So Gone,Tired
6415,-0.04100000000000009,-0.132,0.252,DRIP,Tired
16501,-0.018000000000000016,-0.11599999999999999,0.296,Until The End Of Time (with Beyoncé),Tired
1275,-0.032000000000000084,-0.304,0.206,Nascar,Tired
444,-0.08000000000000002,-0.386,0.8220000000000001,SAVE HER!,Tired
10207,-0.05299999999999999,-0.27300000000000013,0.53,Suicide on My Mind,Tired
1534,-0.02400000000000002,-0.20700000000000002,0.0148,SKIN,Tired
10215,-0.046000000000000096,-0.14300000000000002,0.0075,Icey,Tired
18195,-0.05399999999999999,-0.09499999999999997,0.7509999999999999,Someone You Loved,Tired
2226,-0.014000000000000012,-0.08200000000000002,0.504,Terminal Sex,Tired
7993,-0.02200000000000002,-0.20700000000000002,0.591,I don’t let go,Tired
16433,-0.0520000000000001,-0.09600000000000009,0.377,Southside,Tired
16706,0.07700000000000007,-0.202,0.6859999999999999,Famous,Calm
11425,0.133,-0.499757,0.374,Kill Yourself - Part II,Calm
471,0.006000000000000005,-0.263,0.556,Closing My Eyes,Calm
16941,0.009000000000000008,-0.199,0.845,Liquid Courage (feat. Victoria Monet),Calm
5603,0.008000000000000007,-0.020000000000000018,0.0996,Smoke Again,Calm
9506,0.04500000000000004,-0.08900000000000002,0.0331,When the Sh-- Goes Down,Calm
19615,0.027000000000000024,-0.344,0.585,Depression & Obsession,Calm
9981,0.09799999999999998,-0.202,0.122,Snapchat,Calm
13376,0.11599999999999999,-0.24,0.518,Castle on the Hill - Acoustic,Calm
15015,0.07999999999999996,-0.29500000000000004,0.569,Water (feat. Sheff G),Calm
17155,0.03200000000000003,-0.191,0.574,Come Over,Calm
10442,0.009000000000000008,-0.057000000000000106,0.726,Memories,Calm
9348,0.015000000000000013,-0.179,0.271,NotOnMyWatch,Calm
17158,0.0050000000000000044,-0.20400000000000001,0.738,20 Something,Calm
16943,0.02400000000000002,-0.22799999999999998,0.346,Traphouse,Calm
9642,0.028000000000000025,-0.07900000000000001,0.607,Location on the Flyer,Calm
20404,0.014000000000000012,-0.03999999999999998,0.14,Charcoal Baby,Calm
13287,0.01200000000000001,-0.345,0.987,Nothing Like Us,Calm
5218,0.05399999999999994,-0.18,0.0075599999999999,Reverse,Calm
16286,0.007000000000000006,-0.013000000000000012,0.0322,"Love in This Club, Pt. II (feat. Beyoncé & Lil' Wayne)",Calm
20016,0.007000000000000006,-0.10299999999999998,0.57,Let's Stay Together,Calm
2926,0.039000000000000035,-0.08100000000000002,0.0697,Shinjuku Red Sky,Calm
13307,0.020000000000000018,-0.192,0.883,changes,Calm
8502,0.04500000000000004,-0.126,0.123,Off the Wall!,Calm
19459,0.04799999999999993,-0.127,0.331,Crazy Rap (Colt 45 & 2 Zig Zags),Calm
15000,0.04200000000000004,-0.08100000000000002,0.249,Know My Rights (feat. Lil Baby),Calm
14351,0.05700000000000005,-0.13,0.487,Pull Up (feat. NAV),Calm
10214,0.02100000000000002,-0.065,0.1159999999999999,*+zoom+*,Calm
4175,0.041000000000000036,-0.1070000000000001,0.0424,Coogi Sweater,Calm
13491,0.134,-0.33699999999999997,0.92,"always, i'll care",Calm
16824,0.052999999999999936,-0.14,0.474,Treat Me Like Somebody,Calm
1510,0.025000000000000022,-0.188,0.325,777,Calm
19187,0.006000000000000005,-0.21000000000000002,0.0279,Killing Me Softly With His Song,Calm
1453,0.039000000000000035,-0.14200000000000002,0.627,Tell Me When I'm Good Enough,Calm
15045,0.020000000000000018,-0.066,0.102,Work.,Calm
19531,0.04700000000000004,-0.15600000000000003,0.909,Everlong - Acoustic Version,Calm
13351,0.029000000000000026,-0.07300000000000001,0.0664,End Of The Road,Calm
13255,0.0010000000000000009,-0.0040000000000000036,0.5539999999999999,I'm Not The Only One,Calm
9742,0.09799999999999998,-0.19,0.244,Mo Murder,Calm
16845,0.039000000000000035,-0.07500000000000001,0.356,More of Your Love (feat. Ne-Yo),Calm
17098,0.0050000000000000044,-0.14100000000000001,0.957,Risk,Calm
19665,0.025000000000000022,-0.188,0.325,777,Calm
18136,0.0010000000000000009,-0.0040000000000000036,0.5539999999999999,I'm Not The Only One,Calm
15608,0.06499999999999995,-0.139,0.104,Strong,Calm
17269,0.020000000000000018,-0.192,0.883,changes,Calm
16298,0.015000000000000013,-0.201,0.153,Nice & Slow,Calm
16988,0.007000000000000006,-0.201,0.508,In Between,Calm
8828,0.008000000000000007,-0.065,0.3929999999999999,Intoxicated,Calm
16616,0.07200000000000006,-0.15300000000000002,0.1669999999999999,Redbone,Calm
8456,0.017000000000000015,-0.04100000000000009,0.163,Red,Calm
10390,0.0,-0.066,0.332,Rauche gut,Calm
20285,0.018000000000000016,-0.08800000000000002,0.0218,Got 'Til It's Gone,Calm
20520,0.026000000000000023,-0.07300000000000001,0.128,Ganja Smuggling,Calm
18416,0.07499999999999996,-0.18,0.8370000000000001,Memories,Calm
2875,0.010000000000000009,-0.08200000000000002,0.289,Lost,Calm
16486,0.016000000000000014,-0.05099999999999999,0.2339999999999999,"Spring, Blissful",Calm
16848,0.026000000000000023,-0.15600000000000003,0.456,Remember Me,Calm
16567,0.010000000000000009,-0.07100000000000001,0.195,I'm Missing U,Calm
15962,0.01200000000000001,-0.132,0.0054399999999999,I'm N Luv (Wit a Stripper) (feat. Mike Jones),Calm
6967,0.08499999999999996,-0.1770000000000001,0.0704,Adderall,Calm
10068,0.062000000000000055,-0.15400000000000003,0.0355,Yes Indeed,Calm
19848,0.014000000000000012,-0.04799999999999999,0.1939999999999999,RENTAL,Calm
5211,0.039000000000000035,-0.09899999999999998,0.0185,7 Am Freestyle,Calm
17389,0.040000000000000036,-0.127,0.203,Movin’ Up,Calm
9269,0.006000000000000005,-0.174,0.688,Do Me Wrong,Calm
14898,0.03600000000000003,-0.16399999999999998,0.557,20/20,Calm
9446,0.0020000000000000018,-0.129,0.152,FatherTime,Calm
18317,0.015000000000000013,-0.12200000000000011,0.835,Love Yourself,Calm
16715,0.007000000000000006,-0.181,0.6920000000000001,Seasons (feat. Khalid),Calm
19719,0.135,-0.267,0.807,hate will never win,Calm
8334,0.03500000000000003,-0.18,0.134,RELOCATE,Calm
1180,0.03500000000000003,-0.18,0.134,RELOCATE,Calm
16632,0.01100000000000001,-0.199,0.195,Easy - Remix,Calm
20557,0.020000000000000018,-0.08500000000000002,0.151,Bounce,Calm
7660,0.08899999999999997,-0.15600000000000003,0.731,Mixed Feelimgs,Calm
9685,0.010000000000000009,-0.10999999999999999,0.39,Hostage,Calm
1966,0.0020000000000000018,-0.129,0.152,FatherTime,Calm
3012,0.08399999999999996,-0.15300000000000002,0.297,The Fear in Faith,Calm
2239,0.133,-0.499757,0.374,Kill Yourself - Part II,Calm
6859,0.07999999999999996,-0.29500000000000004,0.569,Water (feat. Sheff G),Calm
14160,0.020000000000000018,-0.192,0.883,changes,Calm
19454,0.0010000000000000009,-0.127,0.736,Lotus Eater,Calm
5260,0.025000000000000022,-0.188,0.325,777,Calm
17298,0.062000000000000055,-0.15400000000000003,0.035,Yes Indeed,Calm
5194,0.0050000000000000044,-0.136,0.262,Friends,Calm
1715,0.04500000000000004,-0.09700000000000009,0.643,pulled up so late that i missed the whole party,Calm
13382,0.051000000000000045,-0.4065,0.924,Sunflower - Movie Version,Calm
9793,0.0040000000000000036,-0.05499999999999999,0.931,Make My Way,Calm
8666,0.08200000000000007,-0.16499999999999998,0.125,Foreplay,Calm
21158,0.041000000000000036,-0.07300000000000001,0.3389999999999999,Hey Lover,Calm
783,0.009000000000000008,-0.026000000000000023,0.601,3am,Calm
20541,0.016000000000000014,-0.03999999999999998,0.47,Wu-Tang: 7th Chamber - Part II - Conclusion,Calm
560,0.0,-0.03799999999999998,0.8140000000000001,GOSHA,Calm
1136,0.01200000000000001,-0.174,0.475,CLUTCH,Calm
6673,0.013000000000000012,-0.030000000000000027,0.597,Crying (feat. Lil Peep),Calm
13415,0.030000000000000027,-0.18,0.8270000000000001,The Nights,Calm
20605,0.0030000000000000027,-0.16799999999999998,0.784,Baby,Calm
5471,0.04600000000000004,-0.27100000000000013,0.294,Tuff,Calm
1354,0.027000000000000024,-0.344,0.585,Depression & Obsession,Calm
5850,0.0020000000000000018,-0.03999999999999998,0.0279,Abacus,Calm
20274,0.24,-0.42410000000000003,0.902,numb the pain,Calm
5593,0.031000000000000028,-0.20700000000000002,0.947,Same Drugs,Calm
21351,0.040000000000000036,-0.09700000000000009,0.8290000000000001,Marijuana,Calm
16690,0.026000000000000023,-0.26,0.772,Honey,Calm
2393,0.013000000000000012,-0.06200000000000011,0.271,Jousting,Calm
11376,0.07700000000000007,-0.16399999999999998,0.356,God Damn,Calm
17505,0.0,-0.03799999999999998,0.8140000000000001,GOSHA,Calm
17407,0.04899999999999993,-0.13,0.484,Pull Up (feat. NAV),Calm
20587,0.08099999999999996,-0.15600000000000003,0.774,Clouded,Calm
6557,0.027000000000000024,-0.18,0.124,ThePleasureIsAllMine,Calm
16967,0.025000000000000022,-0.059,0.41,LOVE AGAIN,Calm
2416,0.08099999999999996,-0.20800000000000002,0.4529999999999999,Nothing Is Wrong,Calm
1509,0.07700000000000007,-0.16399999999999998,0.356,God Damn,Calm
8643,0.040000000000000036,-0.09700000000000009,0.8290000000000001,Marijuana,Calm
13062,0.06399999999999995,-0.21999999999999997,0.918,Trouble,Calm
16756,0.029000000000000026,-0.14900000000000002,0.91,Easy - Unplugged,Calm
21507,0.02300000000000002,-0.15300000000000002,0.0704,All Day Chill,Calm
5182,0.03799999999999992,-0.2260000000000001,0.302,Apache,Calm
21141,0.006000000000000005,-0.21000000000000002,0.0279,Killing Me Softly With His Song,Calm
9711,0.129,-0.22699999999999998,0.445,dropout,Calm
17111,0.05500000000000005,-0.09700000000000009,0.5,Rocket,Calm
20436,0.02300000000000002,-0.08500000000000002,0.152,Bounce,Calm
19824,0.07799999999999996,-0.139,0.177,54-46 Was My Number,Calm
10173,0.04600000000000004,-0.11599999999999999,0.382,The Game Goes On,Calm
1104,0.031000000000000028,-0.10299999999999998,0.379,INSECTS,Calm
17869,0.04299999999999993,-0.14200000000000002,0.0887,Flow,Calm
17983,0.0010000000000000009,-0.06200000000000011,0.29,Caught Up (feat. Khalid),Calm
21073,0.009000000000000008,-0.03600000000000009,0.0517,Steel On A Mission '96,Calm
16445,0.0020000000000000018,-0.04200000000000009,0.209,How Do I Breathe,Calm
10168,0.025000000000000022,-0.126,0.728,No Face No Case,Calm
9307,0.030000000000000027,-0.07600000000000001,0.216,Nerves,Calm
9691,0.05700000000000005,-0.11599999999999999,0.0335,Billie Eilish,Calm
9039,0.010000000000000009,-0.046000000000000096,0.177,TakeCover,Calm
11576,0.0030000000000000027,-0.030000000000000027,0.0427,Lettuce,Calm
19415,0.01200000000000001,-0.07700000000000001,0.434,Can I Kick It? - J. Cole Remix,Calm
6135,0.051000000000000045,-0.24,0.611,Drug$ III,Calm
7479,0.028000000000000025,-0.10399999999999998,0.0142,Forrest Gump - Remix,Calm
6872,0.03500000000000003,-0.2,0.918,Anxiety Freestyle,Calm
10285,0.041000000000000036,-0.1710000000000001,0.0377,Composure,Calm
16654,0.0010000000000000009,-0.06200000000000011,0.29,Caught Up (feat. Khalid),Calm
853,0.09299999999999997,-0.1620000000000001,0.662,Stuck,Calm
6266,0.02200000000000002,-0.057999999999999996,0.16,1998,Calm
2264,0.07100000000000006,-0.175,0.723,YouCanTellALotAboutAManByTheNeckOfHisShirt,Calm
9387,0.029000000000000026,-0.185,0.5329999999999999,In It,Calm
2275,0.04899999999999993,-0.10399999999999998,0.465,LayMeInTheRiver,Calm
1459,0.07399999999999995,-0.16799999999999998,0.0983,Violent Secrets,Calm
16898,0.02400000000000002,-0.127,0.158,Imitate,Calm
4768,0.025000000000000022,-0.065,0.3339999999999999,Nike Ticks,Calm
18409,0.04899999999999993,-0.1170000000000001,0.0676,Monster (Shawn Mendes & Justin Bieber),Calm
8330,0.0,-0.03799999999999998,0.8140000000000001,GOSHA,Calm
17953,0.03200000000000003,-0.061,0.0407,Sacrifices,Calm
18125,0.04799999999999993,-0.10399999999999998,0.0841,Heathens,Calm
16708,0.02300000000000002,-0.07400000000000001,0.0116,Ex (feat. YG),Calm
19585,0.06399999999999995,-0.1670000000000001,0.588,Lens,Calm
16737,0.039000000000000035,-0.09799999999999998,0.346,ABCD (Friend Zone),Calm
32,0.061000000000000054,-0.11299999999999999,0.0858,Coffin Wave,Calm
1012,0.05500000000000005,-0.14300000000000002,0.34,Finesse Gawd,Calm
11955,0.01100000000000001,-0.09999999999999998,0.046,To Carry Death With You or Whatever,Calm
9410,0.02400000000000002,-0.128,0.105,Abraham Lincoln,Calm
14104,0.062000000000000055,-0.15400000000000003,0.0355,Yes Indeed,Calm
20517,0.02300000000000002,-0.03999999999999998,0.8640000000000001,TITLE TRACK,Calm
1277,0.030000000000000027,-0.07600000000000001,0.216,Nerves,Calm
1867,0.0050000000000000044,-0.4145,0.946,Pollen,Calm
16404,0.07899999999999996,-0.1610000000000001,0.871,The Most Dangerous Game,Calm
17916,0.0050000000000000044,-0.07100000000000001,0.0395,No Way out (feat. GoldLink),Calm
1858,0.010000000000000009,-0.046000000000000096,0.177,TakeCover,Calm
17047,0.08099999999999996,-0.15600000000000003,0.774,Clouded,Calm
451,0.07499999999999996,-0.14600000000000002,0.892,Breakfast With the Moon,Calm
17497,0.030000000000000027,-0.061,0.606,Ridin (feat. Landon Cube & YBN Nahmir),Calm
19655,0.19200000000000006,-0.356,0.807,Not Even Her (feat. Shiloh),Calm
17171,0.04799999999999993,-0.14800000000000002,0.847,On My Mind (acoustic),Calm
9449,0.0030000000000000027,-0.030000000000000027,0.0427,Lettuce,Calm
8466,0.009000000000000008,-0.02300000000000002,0.5379999999999999,Can You Help Me,Calm
5677,0.01200000000000001,-0.02300000000000002,0.1369999999999999,Beautiful Pain (Losin My Mind),Calm
9108,0.10199999999999998,-0.059,0.365,Blue Jays,Relaxed
16880,0.07999999999999996,-0.08100000000000002,0.2189999999999999,Super Rich Kids,Relaxed
19773,0.07100000000000006,-0.044999999999999984,0.0949,The Meaning,Relaxed
16999,0.03700000000000003,-0.04999999999999999,0.223,Stuck with U (with Justin Bieber),Relaxed
15001,0.03299999999999992,-0.02100000000000002,0.149,21,Relaxed
20227,0.09799999999999998,-0.1070000000000001,0.5579999999999999,Hands On,Relaxed
15827,0.14200000000000002,-0.09700000000000009,0.00877,Frozen,Relaxed
15025,0.09099999999999997,-0.125,0.5329999999999999,Party Girl (Remix),Relaxed
20217,0.137,-0.135,0.00112,Campfire,Relaxed
21145,0.06299999999999994,-0.07800000000000001,0.21,Ready or Not,Relaxed
16885,0.031000000000000028,-0.03600000000000009,0.0236,Out Of The Ordinary,Relaxed
6829,0.124,-0.10799999999999998,0.637,Bad Luck,Relaxed
16413,0.05899999999999994,-0.08300000000000002,0.178,Confessions,Relaxed
18152,0.09099999999999997,-0.05499999999999999,0.474,Thinking out Loud,Relaxed
16864,0.031000000000000028,-0.03600000000000009,0.0236,Out Of The Ordinary,Relaxed
6483,0.22199999999999998,-0.20500000000000002,0.221,Fuck A Hook,Relaxed
14881,0.0030000000000000027,-0.0050000000000000044,0.0509,Cameras,Relaxed
16689,0.04500000000000004,-0.029000000000000026,0.42,Love Again,Relaxed
5607,0.123,-0.09300000000000003,0.14,Billboard,Relaxed
16883,0.07299999999999995,-0.1120000000000001,0.782,Naked - Bonus Track,Relaxed
17278,0.13,-0.07800000000000001,0.475,Yikes!,Relaxed
7217,0.15200000000000002,-0.12,0.379,Cream,Relaxed
9472,0.09299999999999997,-0.05499999999999999,0.074,I Used to Love H.E.R.,Relaxed
5718,0.03299999999999992,-0.04299999999999998,0.21,Bands,Relaxed
9006,0.05700000000000005,-0.08800000000000002,0.0252,Backwoods,Relaxed
16575,0.09200000000000008,-0.06,0.4539999999999999,Gibberish,Relaxed
665,0.040000000000000036,-0.06,0.546,Yellow Pills,Relaxed
16684,0.04600000000000004,-0.04799999999999999,0.0406,FYT (feat. French Montana),Relaxed
18453,0.062000000000000055,-0.07500000000000001,0.3279999999999999,bad guy,Relaxed
6643,0.08599999999999997,-0.07400000000000001,0.00311,Shinnit (feat. Asian Doll),Relaxed
8208,0.15599999999999992,-0.09999999999999998,0.1669999999999999,HappensToTheBestOfUs,Relaxed
21518,0.07999999999999996,-0.057000000000000106,0.0312,This D.J.,Relaxed
21109,0.08999999999999997,-0.06200000000000011,0.537,Nikes on My Feet,Relaxed
269,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
7841,0.07999999999999996,-0.057000000000000106,0.0312,This D.J.,Relaxed
15065,0.17900000000000005,-0.132,0.349,Show Me Respect,Relaxed
13430,0.2809999999999999,-0.1670000000000001,0.299,We Got Us,Relaxed
8412,0.05799999999999994,-0.04799999999999999,0.5329999999999999,where is darkie?,Relaxed
14668,0.05899999999999994,-0.067,0.0666,BIRDBOY,Relaxed
2374,0.123,-0.139,0.118,WINDOW,Relaxed
15523,0.04400000000000004,-0.059,0.0182,Dap You Up,Relaxed
9986,0.052000000000000046,-0.05499999999999999,0.174,Lil Kennedy,Relaxed
14800,0.121,-0.07500000000000001,0.0295,How You Feel? (Freestyle) (feat. Lil Yachty & Ski Mask The Slump God),Relaxed
19181,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
8564,0.03200000000000003,-0.04799999999999999,0.17,Bad Energy,Relaxed
17929,0.08399999999999996,-0.07600000000000001,0.286,True Colors,Relaxed
17157,0.04799999999999993,-0.043999999999999984,0.0705,Garden (Say It Like Dat),Relaxed
17083,0.07899999999999996,-0.10200000000000009,0.359,Boomin (feat. Missy Elliott & Future),Relaxed
16398,0.03600000000000003,-0.04200000000000009,0.226,"Me, Myself and I",Relaxed
5508,0.0030000000000000027,-0.0050000000000000044,0.0509,Cameras,Relaxed
1460,0.06499999999999995,-0.04899999999999999,0.193,Side Effects,Relaxed
5290,0.17599999999999993,-0.1060000000000001,0.5660000000000001,Major,Relaxed
16713,0.04299999999999993,-0.066,0.0132,Message in a Bottle,Relaxed
20523,0.05899999999999994,-0.04899999999999999,0.296,Wreckonize - Remix Vocal,Relaxed
21367,0.06299999999999994,-0.03700000000000009,0.135,Section,Relaxed
7677,0.128,-0.128,0.264,WhatCouldPossiblyGoWrong,Relaxed
11672,0.06499999999999995,-0.04899999999999999,0.193,Side Effects,Relaxed
1291,0.17200000000000004,-0.1670000000000001,0.462,B Alright,Relaxed
17900,0.19900000000000007,-0.136,0.4679999999999999,No Ordinary Love,Relaxed
15510,0.11099999999999999,-0.068,0.679,Distance,Relaxed
21510,0.06799999999999995,-0.055999999999999994,0.291,It's LBC 2.0,Relaxed
2260,0.08200000000000007,-0.08300000000000002,0.943,TimeshareCondominium,Relaxed
21345,0.16000000000000003,-0.09700000000000009,0.0315,Sunny Nights,Relaxed
9544,0.17000000000000004,-0.15300000000000002,0.1369999999999999,B.A.N.K.R.O.L.,Relaxed
13282,0.243,-0.14500000000000002,0.828,Perfect Two,Relaxed
13258,0.06399999999999995,-0.1070000000000001,0.785,A Drop In The Ocean,Relaxed
21467,0.118,-0.08600000000000002,0.0919,Tryin 2 Make a Livin,Relaxed
19532,0.28200000000000003,-0.33799999999999997,0.973,Frank's Track,Relaxed
9864,0.20700000000000007,-0.16499999999999998,0.17,Caroline,Relaxed
8434,0.119,-0.11399999999999999,0.245,Shorty,Relaxed
9277,0.08999999999999997,-0.09700000000000009,0.099,Local Scammer,Relaxed
1322,0.09599999999999997,-0.08000000000000002,0.785,Guccy Armor,Relaxed
17087,0.07600000000000007,-0.08700000000000002,0.275,DYING 4 YOUR LOVE,Relaxed
14274,0.1459999999999999,-0.08500000000000002,0.0536,3 Headed Snake (feat. Young Thug),Relaxed
20021,0.235,-0.14700000000000002,0.109,just got off work,Relaxed
19495,0.040000000000000036,-0.066,0.501,The Heart Part 4,Relaxed
20182,0.04899999999999993,-0.07200000000000001,0.365,Been Around,Relaxed
5635,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
19561,0.07999999999999996,-0.08100000000000002,0.2189999999999999,Super Rich Kids,Relaxed
20787,0.22699999999999998,-0.21300000000000002,0.0709,Late Night Hype,Relaxed
19406,0.03299999999999992,-0.03799999999999998,0.42,Pound Cake,Relaxed
8248,0.07499999999999996,-0.063,0.0172,Trillanation (feat. Amber London),Relaxed
16911,0.10199999999999998,-0.067,0.3879999999999999,I Want You Around,Relaxed
14068,0.07100000000000006,-0.05399999999999999,0.0921,Eerste Keer 2.0,Relaxed
8764,0.30700000000000005,-0.28600000000000003,0.107,Don't Touch That Remote,Relaxed
1081,0.14,-0.13,0.0515,No Melody,Relaxed
15020,0.0040000000000000036,-0.0040000000000000036,0.0893,Secret (feat. Summer Walker),Relaxed
18873,0.07600000000000007,-0.08100000000000002,0.114,Buggin' Out,Relaxed
7318,0.09299999999999997,-0.15400000000000003,0.755,walk away as the door slams - acoustic,Relaxed
16525,0.21499999999999997,-0.15300000000000002,0.208,Don't Tell Me Its Over,Relaxed
20124,0.020000000000000018,-0.025000000000000022,0.0339,Moment In Time,Relaxed
8355,0.09099999999999997,-0.05499999999999999,0.129,MIZU,Relaxed
5266,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
6316,0.28200000000000003,-0.191,0.0096099999999999,I Kill People (Freestyle),Relaxed
5427,0.10499999999999998,-0.1610000000000001,0.0709,Givenchy,Relaxed
20769,0.16299999999999992,-0.134,0.367,Stunna,Relaxed
542,0.17000000000000004,-0.21400000000000002,0.5379999999999999,Whitley,Relaxed
10858,0.18900000000000006,-0.1620000000000001,0.134,STARING AT THE SKY,Relaxed
14015,0.06600000000000006,-0.05099999999999999,0.504,Menak Wla Meni,Relaxed
17036,0.03299999999999992,-0.03799999999999998,0.527,HEARTBREAK ANNIVERSARY,Relaxed
16843,0.07499999999999996,-0.08700000000000002,0.654,Concentrate,Relaxed
10365,0.03299999999999992,-0.03700000000000009,0.417,Havoc,Relaxed
1507,0.09499999999999997,-0.059,0.499,All in My Head (Relationships),Relaxed
21313,0.07700000000000007,-0.12200000000000011,0.198,Can't Knock The Hustle,Relaxed
15790,0.21900000000000008,-0.317,0.8079999999999999,223,Relaxed
19172,0.05600000000000005,-0.05299999999999999,0.0173,The Bridge Is Over,Relaxed
17398,0.20700000000000007,-0.16499999999999998,0.17,Caroline,Relaxed
18408,0.21599999999999997,-0.15999999999999998,0.218,Therefore I Am,Relaxed
4762,0.08399999999999996,-0.06200000000000011,0.212,"POP, LOCK & DROPDEAD",Relaxed
14473,0.08799999999999997,-0.0520000000000001,0.591,CLOUT COBAIN | CLOUT CO13A1N,Relaxed
